st_brightness_norm,st_tmag,st_tmag_value,st_brightness_dist_product,st_distance_norm,st_dist,st_dist_value,st_disterr1,st_disterr2,pl_tranmiderr1,pl_tranmiderr2,st_pmdecerr2,st_pmdecerr1,pl_tranmid,tfopwg_disp
0.8087503465989523,15.7114,15.7114,,,,,,,0.000532,-0.000532,,,2458655.579241,FP
0.5073114136859157,11.5803,11.5803,0.4975362723661973,0.0192685223632092,290.198,290.198,2.937,-2.937,0.000376,-0.000376,-0.048,0.048,2458655.394059,KP
0.5168191702056244,11.7106,11.7106,0.4923382695099234,0.0473684067987665,703.878,703.878,10.696,-10.696,0.002195,-0.002195,-0.04,0.04,2459211.732146,FP
0.6597857653634548,13.6699,13.6699,0.6466033447823861,0.0199798499347842,300.67,300.67,3.806,-3.806,0.001293,-0.001293,-0.038,0.038,2459036.472812,CP
0.4382543087722371,10.6339,10.6339,0.4352528438556437,0.0068486831880832,107.356,107.356,0.408,-0.408,0.003188,-0.003188,-0.054,0.054,2458662.652685,PC
0.4736219955343462,11.1186,11.1186,0.4718548793478138,0.0037310686648723,61.4592,61.4592,0.09435,-0.09435,0.000554,-0.000554,-0.039,0.039,2458654.249503,CP
0.4830202997533676,11.2474,11.2474,0.4750826334425647,0.0164334010700085,248.46,248.46,2.1455,-2.1455,0.000119,-0.000119,-0.047,0.047,2458654.163257,KP
0.6445427082877283,13.461,13.461,0.6245278704270998,0.0310527721487987,463.683,463.683,3.3225,-3.3225,0.000206,-0.000206,-0.031,0.031,2458654.102739,PC
0.4005005618551436,10.1165,10.1165,0.4001240024386958,0.0009402219430192,20.373,20.373,0.0192,-0.0192,0.000362,-0.000362,-0.073,0.073,2458654.10332,CP
0.6202734848153174,13.1284,13.1284,0.5708623880798649,0.0796601788486321,1179.27,1179.27,45.91,-45.91,0.00199,-0.00199,-0.043,0.043,2458656.380357,PC
0.6227981845511726,13.163,13.163,0.6052280902378502,0.0282115374597383,421.855,421.855,8.339,-8.339,0.000439,-0.000439,-0.038,0.038,2458328.08383,KP
0.5895027946820777,12.7067,12.7067,0.5887408685699932,0.0012924893977736,25.559,25.559,0.0541,-0.0541,0.001219,-0.001219,-0.109,0.109,2458654.060577,PC
0.5032543817404375,11.5247,11.5247,0.4913746730711265,0.0236057729457348,354.05,354.05,,,0.002567,-0.002567,-1.083,1.083,2458654.026119,PC
0.5294353720648541,11.8835,11.8835,0.5260650602004148,0.0063658607684159,100.248,100.248,0.25385,-0.25385,0.003152,-0.003152,-0.05,0.05,2458626.085696,PC
0.5447659909811305,12.0936,12.0936,0.542457688114999,0.0042372374640611,68.9109,68.9109,0.125,-0.125,0.002201,-0.002201,-0.055,0.055,2458627.915974,PC
0.5587394013688834,12.2851,12.2851,0.5402314569802408,0.0331244661523765,494.182,494.182,12.174,-12.174,0.00013,-0.00013,-0.041,0.041,2458653.973305,KP
0.5129591524013836,11.6577,11.6577,0.4977138752636161,0.0297202556312674,444.066,444.066,,,0.00086,-0.00086,-1.171,1.171,2460041.175097,APC
0.5547407439837719,12.2303,12.2303,0.5272381887206002,0.049577312576082,736.397,736.397,11.06,-11.06,0.000741,-0.000741,-0.035,0.035,2458655.291499,PC
0.3492549946733213,9.4142,9.4142,0.3395349457112623,0.0278308087509264,416.25,416.25,5.019,-5.019,0.0028,-0.0028,-0.054,0.054,2458630.77194,FP
0.4256599973731448,10.4613,10.4613,0.4188835141607132,0.0159199437444226,240.901,240.901,1.98,-1.98,0.00222,-0.00222,-0.054,0.054,2458626.38955,FA
0.4205887074412971,10.3918,10.3918,0.3985448581797197,0.0524118904563174,778.127,778.127,35.06,-35.06,0.00488,-0.00488,-0.125,0.125,2458643.10264,FP
0.628168644104899,13.2366,13.2366,0.6065574714872787,0.0344034564928259,513.011,513.011,9.1275,-9.1275,0.000478,-0.000478,-0.029,0.029,2458326.127479,KP
0.3934299432307401,10.0196,10.0196,0.3784650802067863,0.03803691935867,566.502,566.502,11.2155,-11.2155,0.0022,-0.0022,-0.049,0.049,2458628.96316,FP
0.3447820439852312,9.3529,9.3529,0.3374015096049473,0.021406376895312,321.671,321.671,3.7845,-3.7845,0.003007,-0.003007,-0.068,0.068,2459359.55521,PC
0.3193161420253054,9.0039,9.0039,0.3149046486463515,0.0138154411830649,209.919,209.919,1.7045,-1.7045,0.00061,-0.00061,-0.055,0.055,2458601.38096,FP
0.3924886534448288,10.0067,10.0067,0.3470675829341775,0.1157258180892507,1710.22,1710.22,633.01,-633.01,0.00465,-0.00465,-0.203,0.203,2458601.33791,FP
0.3905841834128687,9.9806,9.9806,0.3794551522392597,0.0284932970822453,426.003,426.003,9.675,-9.675,0.001302,-0.001302,-0.092,0.092,2459360.160536,APC
0.4233104213183895,10.4291,10.4291,0.4067483858895551,0.0391250358950585,582.521,582.521,7.7425,-7.7425,0.000265,-0.000265,-0.042,0.042,2459307.385949,PC
0.4000262685521649,10.11,10.11,0.3868814214119873,0.0328599598915177,490.288,490.288,5.048,-5.048,0.002752,-0.002752,-0.046,0.046,2459307.93577,FP
0.2987099222158984,8.7215,8.7215,0.2972282224494377,0.0049603299263348,79.5561,79.5561,0.14855,-0.14855,0.001678,-0.001678,-0.04,0.04,2459376.410518,CP
0.2987099222158984,8.7215,8.7215,0.2972282224494377,0.0049603299263348,79.5561,79.5561,0.14855,-0.14855,0.00261,-0.00261,-0.04,0.04,2459344.461827,CP
0.3013805583526699,8.7581,8.7581,0.2993627645735334,0.0066951690253865,105.096,105.096,0.266,-0.266,0.000837,-0.000837,-0.039,0.039,2458629.909082,CP
0.1998088233147994,7.3661,7.3661,0.1995770793054831,0.0011598287076202,23.606,23.606,0.0179,-0.0179,0.00099,-0.00099,-0.057,0.057,2460140.220927,CP
0.5139588167476614,11.6714,11.6714,0.5022422174093301,0.0227967668936475,342.14,342.14,2.912,-2.912,0.000227,-0.000227,-0.034,0.034,2458328.039934,KP
0.429468937437065,10.5135,10.5135,0.423666589377038,0.0135105185829121,205.43,205.43,1.1895,-1.1895,0.002861,-0.002861,-0.043,0.043,2459044.494531,FP
